unit,isced97,hlth_pb,sex,age,time,geo,value
THS,TOTAL,PB1041,M,Y45-54,2011,IS ,17.401
THS,TOTAL,PB1041,T,Y45-54,2011,IS ,32.376
THS,TOTAL,PB1041,F,Y55-64,2011,IS ,10.831
THS,TOTAL,PB1041,M,Y55-64,2011,IS ,12.348
THS,TOTAL,PB1041,T,Y55-64,2011,IS ,23.18
THS,TOTAL,PB1070,F,TOTAL,2011,IS ,29.069
THS,TOTAL,PB1070,M,TOTAL,2011,IS ,20.403
THS,TOTAL,PB1070,T,TOTAL,2011,IS ,49.471
THS,TOTAL,PB1070,F,Y15-24,2011,IS ,5.73
THS,TOTAL,PB1070,M,Y15-24,2011,IS ,3.528
THS,TOTAL,PB1070,T,Y15-24,2011,IS ,9.258
THS,TOTAL,PB1070,F,Y25-34,2011,IS ,4.923
THS,TOTAL,PB1070,M,Y25-34,2011,IS ,3.882
THS,TOTAL,PB1070,T,Y25-34,2011,IS ,8.805
THS,TOTAL,PB1070,F,Y35-44,2011,IS ,5.437
THS,TOTAL,PB1070,M,Y35-44,2011,IS ,3.144
THS,TOTAL,PB1070,T,Y35-44,2011,IS ,8.581
THS,TOTAL,PB1070,F,Y45-54,2011,IS ,6.192
THS,TOTAL,PB1070,M,Y45-54,2011,IS ,5.242
THS,TOTAL,PB1070,T,Y45-54,2011,IS ,11.434
THS,TOTAL,PB1070,F,Y55-64,2011,IS ,6.787
THS,TOTAL,PB1070,M,Y55-64,2011,IS ,4.608
THS,TOTAL,PB1070,T,Y55-64,2011,IS ,11.394
THS,TOTAL,PB1071,F,TOTAL,2011,IS ,67.972
THS,TOTAL,PB1071,M,TOTAL,2011,IS ,78.165
THS,TOTAL,PB1071,T,TOTAL,2011,IS ,146.137
THS,TOTAL,PB1071,F,Y15-24,2011,IS ,13.912
THS,TOTAL,PB1071,M,Y15-24,2011,IS ,16.773
THS,TOTAL,PB1071,T,Y15-24,2011,IS ,30.685
THS,TOTAL,PB1071,F,Y25-34,2011,IS ,15.68
THS,TOTAL,PB1071,M,Y25-34,2011,IS ,17.359
THS,TOTAL,PB1071,T,Y25-34,2011,IS ,33.039
THS,TOTAL,PB1071,F,Y35-44,2011,IS ,14.522
THS,TOTAL,PB1071,M,Y35-44,2011,IS ,17.099
THS,TOTAL,PB1071,T,Y35-44,2011,IS ,31.621
THS,TOTAL,PB1071,F,Y45-54,2011,IS ,14.183
THS,TOTAL,PB1071,M,Y45-54,2011,IS ,15.366
THS,TOTAL,PB1071,T,Y45-54,2011,IS ,29.548
THS,TOTAL,PB1071,F,Y55-64,2011,IS ,9.676
THS,TOTAL,PB1071,M,Y55-64,2011,IS ,11.568
THS,TOTAL,PB1071,T,Y55-64,2011,IS ,21.244
THS,TOTAL,TOTAL,F,TOTAL,2011,IS ,98.737
THS,TOTAL,TOTAL,M,TOTAL,2011,IS ,100.65
THS,TOTAL,TOTAL,T,TOTAL,2011,IS ,199.387
THS,TOTAL,TOTAL,F,Y15-24,2011,IS ,19.903
THS,TOTAL,TOTAL,M,Y15-24,2011,IS ,20.509
THS,TOTAL,TOTAL,T,Y15-24,2011,IS ,40.412
THS,TOTAL,TOTAL,F,Y25-34,2011,IS ,20.855
THS,TOTAL,TOTAL,M,Y25-34,2011,IS ,21.548
THS,TOTAL,TOTAL,T,Y25-34,2011,IS ,42.403
THS,TOTAL,TOTAL,F,Y35-44,2011,IS ,20.317
THS,TOTAL,TOTAL,M,Y35-44,2011,IS ,20.662
THS,TOTAL,TOTAL,T,Y35-44,2011,IS ,40.979
THS,TOTAL,TOTAL,F,Y45-54,2011,IS ,20.922
THS,TOTAL,TOTAL,M,Y45-54,2011,IS ,21.155
THS,TOTAL,TOTAL,T,Y45-54,2011,IS ,42.077
THS,TOTAL,TOTAL,F,Y55-64,2011,IS ,16.741
THS,TOTAL,TOTAL,M,Y55-64,2011,IS ,16.776
THS,TOTAL,TOTAL,T,Y55-64,2011,IS ,33.516
THS,ED0-2,PB1040,F,TOTAL,2011,CH ,157.564
THS,ED0-2,PB1040,M,TOTAL,2011,CH ,93.514
THS,ED0-2,PB1040,T,TOTAL,2011,CH ,251.078
THS,ED0-2,PB1040,F,Y15-24,2011,CH ,36.645
THS,ED0-2,PB1040,M,Y15-24,2011,CH ,29.388
THS,ED0-2,PB1040,T,Y15-24,2011,CH ,66.033
THS,ED0-2,PB1040,F,Y25-34,2011,CH ,12.453
THS,ED0-2,PB1040,M,Y25-34,2011,CH ,5.93
THS,ED0-2,PB1040,T,Y25-34,2011,CH ,18.383
THS,ED0-2,PB1040,F,Y35-44,2011,CH ,21.432
THS,ED0-2,PB1040,M,Y35-44,2011,CH ,13.81
THS,ED0-2,PB1040,T,Y35-44,2011,CH ,35.242
THS,ED0-2,PB1040,F,Y45-54,2011,CH ,38.602
THS,ED0-2,PB1040,M,Y45-54,2011,CH ,19.833
THS,ED0-2,PB1040,T,Y45-54,2011,CH ,58.435
THS,ED0-2,PB1040,F,Y55-64,2011,CH ,48.431
THS,ED0-2,PB1040,M,Y55-64,2011,CH ,24.554
THS,ED0-2,PB1040,T,Y55-64,2011,CH ,72.985
THS,ED0-2,PB1041,F,TOTAL,2011,CH ,435.206
THS,ED0-2,PB1041,M,TOTAL,2011,CH ,383.915
THS,ED0-2,PB1041,T,TOTAL,2011,CH ,819.121
THS,ED0-2,PB1041,F,Y15-24,2011,CH ,193.854
THS,ED0-2,PB1041,M,Y15-24,2011,CH ,198.586
THS,ED0-2,PB1041,T,Y15-24,2011,CH ,392.44
THS,ED0-2,PB1041,F,Y25-34,2011,CH ,37.538
THS,ED0-2,PB1041,M,Y25-34,2011,CH ,43.596
THS,ED0-2,PB1041,T,Y25-34,2011,CH ,81.134
THS,ED0-2,PB1041,F,Y35-44,2011,CH ,64.829
THS,ED0-2,PB1041,M,Y35-44,2011,CH ,53.547
THS,ED0-2,PB1041,T,Y35-44,2011,CH ,118.376
THS,ED0-2,PB1041,F,Y45-54,2011,CH ,82.797
THS,ED0-2,PB1041,M,Y45-54,2011,CH ,54.04
THS,ED0-2,PB1041,T,Y45-54,2011,CH ,136.838
THS,ED0-2,PB1041,F,Y55-64,2011,CH ,56.188
THS,ED0-2,PB1041,M,Y55-64,2011,CH ,34.146
THS,ED0-2,PB1041,T,Y55-64,2011,CH ,90.334
THS,ED0-2,PB1070,F,TOTAL,2011,CH ,133.562
THS,ED0-2,PB1070,M,TOTAL,2011,CH ,83.508
THS,ED0-2,PB1070,T,TOTAL,2011,CH ,217.07
THS,ED0-2,PB1070,F,Y15-24,2011,CH ,25.529
THS,ED0-2,PB1070,M,Y15-24,2011,CH ,23.998
THS,ED0-2,PB1070,T,Y15-24,2011,CH ,49.527
THS,ED0-2,PB1070,F,Y25-34,2011,CH ,9.465
THS,ED0-2,PB1070,M,Y25-34,2011,CH ,9.906
THS,ED0-2,PB1070,T,Y25-34,2011,CH ,19.371
THS,ED0-2,PB1070,F,Y35-44,2011,CH ,16.902
THS,ED0-2,PB1070,M,Y35-44,2011,CH ,8.768
THS,ED0-2,PB1070,T,Y35-44,2011,CH ,25.67
THS,ED0-2,PB1070,F,Y45-54,2011,CH ,38.809
THS,ED0-2,PB1070,M,Y45-54,2011,CH ,19.406
THS,ED0-2,PB1070,T,Y45-54,2011,CH ,58.215
THS,ED0-2,PB1070,F,Y55-64,2011,CH ,42.856
THS,ED0-2,PB1070,M,Y55-64,2011,CH ,21.43
THS,ED0-2,PB1070,T,Y55-64,2011,CH ,64.286
THS,ED0-2,PB1071,F,TOTAL,2011,CH ,445.448
THS,ED0-2,PB1071,M,TOTAL,2011,CH ,386.085
THS,ED0-2,PB1071,T,TOTAL,2011,CH ,831.533
THS,ED0-2,PB1071,F,Y15-24,2011,CH ,202.6
THS,ED0-2,PB1071,M,Y15-24,2011,CH ,201.126
THS,ED0-2,PB1071,T,Y15-24,2011,CH ,403.725
THS,ED0-2,PB1071,F,Y25-34,2011,CH ,38.669
THS,ED0-2,PB1071,M,Y25-34,2011,CH ,38.601
THS,ED0-2,PB1071,T,Y25-34,2011,CH ,77.27
THS,ED0-2,PB1071,F,Y35-44,2011,CH ,64.523
THS,ED0-2,PB1071,M,Y35-44,2011,CH ,56.751
THS,ED0-2,PB1071,T,Y35-44,2011,CH ,121.274
THS,ED0-2,PB1071,F,Y45-54,2011,CH ,80.413
THS,ED0-2,PB1071,M,Y45-54,2011,CH ,53.352
THS,ED0-2,PB1071,T,Y45-54,2011,CH ,133.765
THS,ED0-2,PB1071,F,Y55-64,2011,CH ,59.243
THS,ED0-2,PB1071,M,Y55-64,2011,CH ,36.256
THS,ED0-2,PB1071,T,Y55-64,2011,CH ,95.499
THS,ED0-2,TOTAL,F,TOTAL,2011,CH ,596.388
THS,ED0-2,TOTAL,M,TOTAL,2011,CH ,483.401
THS,ED0-2,TOTAL,T,TOTAL,2011,CH ,1079.789
THS,ED0-2,TOTAL,F,Y15-24,2011,CH ,230.958
THS,ED0-2,TOTAL,M,Y15-24,2011,CH ,228.817
THS,ED0-2,TOTAL,T,Y15-24,2011,CH ,459.775
THS,ED0-2,TOTAL,F,Y25-34,2011,CH ,49.991
THS,ED0-2,TOTAL,M,Y25-34,2011,CH ,51.85
THS,ED0-2,TOTAL,T,Y25-34,2011,CH ,101.842
THS,ED0-2,TOTAL,F,Y35-44,2011,CH ,86.657
THS,ED0-2,TOTAL,M,Y35-44,2011,CH ,68.368
THS,ED0-2,TOTAL,T,Y35-44,2011,CH ,155.025
THS,ED0-2,TOTAL,F,Y45-54,2011,CH ,122.893
THS,ED0-2,TOTAL,M,Y45-54,2011,CH ,74.045
THS,ED0-2,TOTAL,T,Y45-54,2011,CH ,196.937
THS,ED0-2,TOTAL,F,Y55-64,2011,CH ,105.889
THS,ED0-2,TOTAL,M,Y55-64,2011,CH ,60.321
THS,ED0-2,TOTAL,T,Y55-64,2011,CH ,166.21
THS,ED3_4,PB1040,F,TOTAL,2011,CH ,274.491
THS,ED3_4,PB1040,M,TOTAL,2011,CH ,204.547
THS,ED3_4,PB1040,T,TOTAL,2011,CH ,479.038
THS,ED3_4,PB1040,F,Y15-24,2011,CH ,27.764
THS,ED3_4,PB1040,M,Y15-24,2011,CH ,25.52
THS,ED3_4,PB1040,T,Y15-24,2011,CH ,53.284
THS,ED3_4,PB1040,F,Y25-34,2011,CH ,30.63
THS,ED3_4,PB1040,M,Y25-34,2011,CH ,29.124
THS,ED3_4,PB1040,T,Y25-34,2011,CH ,59.754
THS,ED3_4,PB1040,F,Y35-44,2011,CH ,45.344
THS,ED3_4,PB1040,M,Y35-44,2011,CH ,31.755
THS,ED3_4,PB1040,T,Y35-44,2011,CH ,77.099
THS,ED3_4,PB1040,F,Y45-54,2011,CH ,74.811
THS,ED3_4,PB1040,M,Y45-54,2011,CH ,56.745
THS,ED3_4,PB1040,T,Y45-54,2011,CH ,131.556
THS,ED3_4,PB1040,F,Y55-64,2011,CH ,95.942
THS,ED3_4,PB1040,M,Y55-64,2011,CH ,61.403
THS,ED3_4,PB1040,T,Y55-64,2011,CH ,157.346
THS,ED3_4,PB1041,F,TOTAL,2011,CH ,1117.51
THS,ED3_4,PB1041,M,TOTAL,2011,CH ,1057.917
THS,ED3_4,PB1041,T,TOTAL,2011,CH ,2175.427
THS,ED3_4,PB1041,F,Y15-24,2011,CH ,162.597
THS,ED3_4,PB1041,M,Y15-24,2011,CH ,203.653
THS,ED3_4,PB1041,T,Y15-24,2011,CH ,366.25
THS,ED3_4,PB1041,F,Y25-34,2011,CH ,234.678
THS,ED3_4,PB1041,M,Y25-34,2011,CH ,234.599
THS,ED3_4,PB1041,T,Y25-34,2011,CH ,469.277
THS,ED3_4,PB1041,F,Y35-44,2011,CH ,273.956
THS,ED3_4,PB1041,M,Y35-44,2011,CH ,211.889
THS,ED3_4,PB1041,T,Y35-44,2011,CH ,485.845
THS,ED3_4,PB1041,F,Y45-54,2011,CH ,264.895
THS,ED3_4,PB1041,M,Y45-54,2011,CH ,231.347
THS,ED3_4,PB1041,T,Y45-54,2011,CH ,496.243
THS,ED3_4,PB1041,F,Y55-64,2011,CH ,181.384
THS,ED3_4,PB1041,M,Y55-64,2011,CH ,176.429
THS,ED3_4,PB1041,T,Y55-64,2011,CH ,357.813
THS,ED3_4,PB1070,F,TOTAL,2011,CH ,255.71
THS,ED3_4,PB1070,M,TOTAL,2011,CH ,195.539
THS,ED3_4,PB1070,T,TOTAL,2011,CH ,451.248
THS,ED3_4,PB1070,F,Y15-24,2011,CH ,22.378
THS,ED3_4,PB1070,M,Y15-24,2011,CH ,23.709
THS,ED3_4,PB1070,T,Y15-24,2011,CH ,46.087
THS,ED3_4,PB1070,F,Y25-34,2011,CH ,34.656
THS,ED3_4,PB1070,M,Y25-34,2011,CH ,29.568
THS,ED3_4,PB1070,T,Y25-34,2011,CH ,64.224
THS,ED3_4,PB1070,F,Y35-44,2011,CH ,47.236
THS,ED3_4,PB1070,M,Y35-44,2011,CH ,29.873
THS,ED3_4,PB1070,T,Y35-44,2011,CH ,77.109
THS,ED3_4,PB1070,F,Y45-54,2011,CH ,71.741
THS,ED3_4,PB1070,M,Y45-54,2011,CH ,54.88
THS,ED3_4,PB1070,T,Y45-54,2011,CH ,126.621
THS,ED3_4,PB1070,F,Y55-64,2011,CH ,79.698
THS,ED3_4,PB1070,M,Y55-64,2011,CH ,57.509
THS,ED3_4,PB1070,T,Y55-64,2011,CH ,137.207
THS,ED3_4,PB1071,F,TOTAL,2011,CH ,1123.041
THS,ED3_4,PB1071,M,TOTAL,2011,CH ,1062.125
THS,ED3_4,PB1071,T,TOTAL,2011,CH ,2185.166
THS,ED3_4,PB1071,F,Y15-24,2011,CH ,167.042
THS,ED3_4,PB1071,M,Y15-24,2011,CH ,204.672
THS,ED3_4,PB1071,T,Y15-24,2011,CH ,371.714
THS,ED3_4,PB1071,F,Y25-34,2011,CH ,229.403
THS,ED3_4,PB1071,M,Y25-34,2011,CH ,232.24
THS,ED3_4,PB1071,T,Y25-34,2011,CH ,461.643
THS,ED3_4,PB1071,F,Y35-44,2011,CH ,268.237
THS,ED3_4,PB1071,M,Y35-44,2011,CH ,213.77
THS,ED3_4,PB1071,T,Y35-44,2011,CH ,482.007
THS,ED3_4,PB1071,F,Y45-54,2011,CH ,265.789
THS,ED3_4,PB1071,M,Y45-54,2011,CH ,232.296
THS,ED3_4,PB1071,T,Y45-54,2011,CH ,498.085
THS,ED3_4,PB1071,F,Y55-64,2011,CH ,192.57
THS,ED3_4,PB1071,M,Y55-64,2011,CH ,179.146
THS,ED3_4,PB1071,T,Y55-64,2011,CH ,371.717
THS,ED3_4,TOTAL,F,TOTAL,2011,CH ,1396.742
THS,ED3_4,TOTAL,M,TOTAL,2011,CH ,1265.129
THS,ED3_4,TOTAL,T,TOTAL,2011,CH ,2661.871
THS,ED3_4,TOTAL,F,Y15-24,2011,CH ,191.001
THS,ED3_4,TOTAL,M,Y15-24,2011,CH ,229.518
THS,ED3_4,TOTAL,T,Y15-24,2011,CH ,420.519
THS,ED3_4,TOTAL,F,Y25-34,2011,CH ,265.885
THS,ED3_4,TOTAL,M,Y25-34,2011,CH ,263.724
THS,ED3_4,TOTAL,T,Y25-34,2011,CH ,529.608
THS,ED3_4,TOTAL,F,Y35-44,2011,CH ,319.3
THS,ED3_4,TOTAL,M,Y35-44,2011,CH ,244.335
THS,ED3_4,TOTAL,T,Y35-44,2011,CH ,563.635
THS,ED3_4,TOTAL,F,Y45-54,2011,CH ,340.467
THS,ED3_4,TOTAL,M,Y45-54,2011,CH ,289.141
THS,ED3_4,TOTAL,T,Y45-54,2011,CH ,629.607
THS,ED3_4,TOTAL,F,Y55-64,2011,CH ,280.089
THS,ED3_4,TOTAL,M,Y55-64,2011,CH ,238.411
THS,ED3_4,TOTAL,T,Y55-64,2011,CH ,518.5
THS,ED5_6,PB1040,F,TOTAL,2011,CH ,85.506
THS,ED5_6,PB1040,M,TOTAL,2011,CH ,103.116
THS,ED5_6,PB1040,T,TOTAL,2011,CH ,188.622
THS,ED5_6,PB1040,F,Y15-24,2011,CH ,4.277
THS,ED5_6,PB1040,M,Y15-24,2011,CH ,
THS,ED5_6,PB1040,T,Y15-24,2011,CH ,4.277
THS,ED5_6,PB1040,F,Y25-34,2011,CH ,15.032
THS,ED5_6,PB1040,M,Y25-34,2011,CH ,12.452
THS,ED5_6,PB1040,T,Y25-34,2011,CH ,27.483
THS,ED5_6,PB1040,F,Y35-44,2011,CH ,17.485
THS,ED5_6,PB1040,M,Y35-44,2011,CH ,24.864
THS,ED5_6,PB1040,T,Y35-44,2011,CH ,42.349
THS,ED5_6,PB1040,F,Y45-54,2011,CH ,27.784
THS,ED5_6,PB1040,M,Y45-54,2011,CH ,34.465
THS,ED5_6,PB1040,T,Y45-54,2011,CH ,62.249
THS,ED5_6,PB1040,F,Y55-64,2011,CH ,20.928
THS,ED5_6,PB1040,M,Y55-64,2011,CH ,31.336
THS,ED5_6,PB1040,T,Y55-64,2011,CH ,52.264
THS,ED5_6,PB1041,F,TOTAL,2011,CH ,552.636
THS,ED5_6,PB1041,M,TOTAL,2011,CH ,810.078
THS,ED5_6,PB1041,T,TOTAL,2011,CH ,1362.714
THS,ED5_6,PB1041,F,Y15-24,2011,CH ,26.568
THS,ED5_6,PB1041,M,Y15-24,2011,CH ,11.54
THS,ED5_6,PB1041,T,Y15-24,2011,CH ,38.108
THS,ED5_6,PB1041,F,Y25-34,2011,CH ,185.069
THS,ED5_6,PB1041,M,Y25-34,2011,CH ,198.16
THS,ED5_6,PB1041,T,Y25-34,2011,CH ,383.229
THS,ED5_6,PB1041,F,Y35-44,2011,CH ,170.06
THS,ED5_6,PB1041,M,Y35-44,2011,CH ,245.784
THS,ED5_6,PB1041,T,Y35-44,2011,CH ,415.844
THS,ED5_6,PB1041,F,Y45-54,2011,CH ,105.214
THS,ED5_6,PB1041,M,Y45-54,2011,CH ,216.02
THS,ED5_6,PB1041,T,Y45-54,2011,CH ,321.235
THS,ED5_6,PB1041,F,Y55-64,2011,CH ,65.725
THS,ED5_6,PB1041,M,Y55-64,2011,CH ,138.575
THS,ED5_6,PB1041,T,Y55-64,2011,CH ,204.3
THS,ED5_6,PB1070,F,TOTAL,2011,CH ,70.671
THS,ED5_6,PB1070,M,TOTAL,2011,CH ,93.886
THS,ED5_6,PB1070,T,TOTAL,2011,CH ,164.557
THS,ED5_6,PB1070,F,Y15-24,2011,CH ,5.413
THS,ED5_6,PB1070,M,Y15-24,2011,CH ,
THS,ED5_6,PB1070,T,Y15-24,2011,CH ,5.413
THS,ED5_6,PB1070,F,Y25-34,2011,CH ,15.812
THS,ED5_6,PB1070,M,Y25-34,2011,CH ,20.865
THS,ED5_6,PB1070,T,Y25-34,2011,CH ,36.678
THS,ED5_6,PB1070,F,Y35-44,2011,CH ,14.505
THS,ED5_6,PB1070,M,Y35-44,2011,CH ,21.407
THS,ED5_6,PB1070,T,Y35-44,2011,CH ,35.912
THS,ED5_6,PB1070,F,Y45-54,2011,CH ,23.457
THS,ED5_6,PB1070,M,Y45-54,2011,CH ,25.663
THS,ED5_6,PB1070,T,Y45-54,2011,CH ,49.12
THS,ED5_6,PB1070,F,Y55-64,2011,CH ,11.484
THS,ED5_6,PB1070,M,Y55-64,2011,CH ,25.951
THS,ED5_6,PB1070,T,Y55-64,2011,CH ,37.435
THS,ED5_6,PB1071,F,TOTAL,2011,CH ,563.981
THS,ED5_6,PB1071,M,TOTAL,2011,CH ,814.165
THS,ED5_6,PB1071,T,TOTAL,2011,CH ,1378.145
THS,ED5_6,PB1071,F,Y15-24,2011,CH ,25.432
THS,ED5_6,PB1071,M,Y15-24,2011,CH ,11.54
THS,ED5_6,PB1071,T,Y15-24,2011,CH ,36.971
THS,ED5_6,PB1071,F,Y25-34,2011,CH ,183.706
THS,ED5_6,PB1071,M,Y25-34,2011,CH ,189.746
THS,ED5_6,PB1071,T,Y25-34,2011,CH ,373.452
THS,ED5_6,PB1071,F,Y35-44,2011,CH ,173.041
THS,ED5_6,PB1071,M,Y35-44,2011,CH ,247.211
THS,ED5_6,PB1071,T,Y35-44,2011,CH ,420.251
THS,ED5_6,PB1071,F,Y45-54,2011,CH ,108.601
THS,ED5_6,PB1071,M,Y45-54,2011,CH ,222.001
THS,ED5_6,PB1071,T,Y45-54,2011,CH ,330.602
THS,ED5_6,PB1071,F,Y55-64,2011,CH ,73.202
THS,ED5_6,PB1071,M,Y55-64,2011,CH ,143.668
THS,ED5_6,PB1071,T,Y55-64,2011,CH ,216.869
THS,ED5_6,TOTAL,F,TOTAL,2011,CH ,639.094
THS,ED5_6,TOTAL,M,TOTAL,2011,CH ,914.936
THS,ED5_6,TOTAL,T,TOTAL,2011,CH ,1554.03
THS,ED5_6,TOTAL,F,Y15-24,2011,CH ,30.845
THS,ED5_6,TOTAL,M,Y15-24,2011,CH ,12.142
THS,ED5_6,TOTAL,T,Y15-24,2011,CH ,42.987
THS,ED5_6,TOTAL,F,Y25-34,2011,CH ,200.101
THS,ED5_6,TOTAL,M,Y25-34,2011,CH ,211.155
THS,ED5_6,TOTAL,T,Y25-34,2011,CH ,411.256
THS,ED5_6,TOTAL,F,Y35-44,2011,CH ,187.545
THS,ED5_6,TOTAL,M,Y35-44,2011,CH ,271.244
THS,ED5_6,TOTAL,T,Y35-44,2011,CH ,458.789
THS,ED5_6,TOTAL,F,Y45-54,2011,CH ,133.261
THS,ED5_6,TOTAL,M,Y45-54,2011,CH ,250.485
THS,ED5_6,TOTAL,T,Y45-54,2011,CH ,383.746
THS,ED5_6,TOTAL,F,Y55-64,2011,CH ,87.342
THS,ED5_6,TOTAL,M,Y55-64,2011,CH ,169.911
THS,ED5_6,TOTAL,T,Y55-64,2011,CH ,257.253
THS,NRP,PB1040,F,TOTAL,2011,CH ,3.188
THS,NRP,PB1040,M,TOTAL,2011,CH ,2.502
THS,NRP,PB1040,T,TOTAL,2011,CH ,5.69
THS,NRP,PB1040,F,Y15-24,2011,CH ,
THS,NRP,PB1040,M,Y15-24,2011,CH ,
THS,NRP,PB1040,T,Y15-24,2011,CH ,
THS,NRP,PB1040,F,Y25-34,2011,CH ,
THS,NRP,PB1040,M,Y25-34,2011,CH ,
THS,NRP,PB1040,T,Y25-34,2011,CH ,
THS,NRP,PB1040,F,Y35-44,2011,CH ,
THS,NRP,PB1040,M,Y35-44,2011,CH ,
THS,NRP,PB1040,T,Y35-44,2011,CH ,
THS,NRP,PB1040,F,Y45-54,2011,CH ,
THS,NRP,PB1040,M,Y45-54,2011,CH ,
THS,NRP,PB1040,T,Y45-54,2011,CH ,2.44
THS,NRP,PB1040,F,Y55-64,2011,CH ,
THS,NRP,PB1040,M,Y55-64,2011,CH ,
THS,NRP,PB1040,T,Y55-64,2011,CH ,
THS,NRP,PB1041,F,TOTAL,2011,CH ,8.553
THS,NRP,PB1041,M,TOTAL,2011,CH ,6.936
THS,NRP,PB1041,T,TOTAL,2011,CH ,15.488
THS,NRP,PB1041,F,Y15-24,2011,CH ,
THS,NRP,PB1041,M,Y15-24,2011,CH ,
THS,NRP,PB1041,T,Y15-24,2011,CH ,
THS,NRP,PB1041,F,Y25-34,2011,CH ,2.608
THS,NRP,PB1041,M,Y25-34,2011,CH ,2.227
THS,NRP,PB1041,T,Y25-34,2011,CH ,4.835
THS,NRP,PB1041,F,Y35-44,2011,CH ,2.47
THS,NRP,PB1041,M,Y35-44,2011,CH ,
THS,NRP,PB1041,T,Y35-44,2011,CH ,3.853
THS,NRP,PB1041,F,Y45-54,2011,CH ,
THS,NRP,PB1041,M,Y45-54,2011,CH ,
THS,NRP,PB1041,T,Y45-54,2011,CH ,3.808
THS,NRP,PB1041,F,Y55-64,2011,CH ,
THS,NRP,PB1041,M,Y55-64,2011,CH ,
THS,NRP,PB1041,T,Y55-64,2011,CH ,2.419
THS,NRP,PB1070,F,TOTAL,2011,CH ,3.902
THS,NRP,PB1070,M,TOTAL,2011,CH ,
THS,NRP,PB1070,T,TOTAL,2011,CH ,5.396
THS,NRP,PB1070,F,Y15-24,2011,CH ,
THS,NRP,PB1070,M,Y15-24,2011,CH ,
THS,NRP,PB1070,T,Y15-24,2011,CH ,
THS,NRP,PB1070,F,Y25-34,2011,CH ,
THS,NRP,PB1070,M,Y25-34,2011,CH ,
THS,NRP,PB1070,T,Y25-34,2011,CH ,
THS,NRP,PB1070,F,Y35-44,2011,CH ,
THS,NRP,PB1070,M,Y35-44,2011,CH ,
THS,NRP,PB1070,T,Y35-44,2011,CH ,
THS,NRP,PB1070,F,Y45-54,2011,CH ,
THS,NRP,PB1070,M,Y45-54,2011,CH ,
THS,NRP,PB1070,T,Y45-54,2011,CH ,2.44
THS,NRP,PB1070,F,Y55-64,2011,CH ,
THS,NRP,PB1070,M,Y55-64,2011,CH ,
THS,NRP,PB1070,T,Y55-64,2011,CH ,
THS,NRP,PB1071,F,TOTAL,2011,CH ,7.839
THS,NRP,PB1071,M,TOTAL,2011,CH ,7.294
THS,NRP,PB1071,T,TOTAL,2011,CH ,15.132
THS,NRP,PB1071,F,Y15-24,2011,CH ,
THS,NRP,PB1071,M,Y15-24,2011,CH ,
THS,NRP,PB1071,T,Y15-24,2011,CH ,
THS,NRP,PB1071,F,Y25-34,2011,CH ,2.608
THS,NRP,PB1071,M,Y25-34,2011,CH ,2.227
THS,NRP,PB1071,T,Y25-34,2011,CH ,4.835
THS,NRP,PB1071,F,Y35-44,2011,CH ,
THS,NRP,PB1071,M,Y35-44,2011,CH ,
THS,NRP,PB1071,T,Y35-44,2011,CH ,3.137
THS,NRP,PB1071,F,Y45-54,2011,CH ,
THS,NRP,PB1071,M,Y45-54,2011,CH ,
THS,NRP,PB1071,T,Y45-54,2011,CH ,3.808
THS,NRP,PB1071,F,Y55-64,2011,CH ,
THS,NRP,PB1071,M,Y55-64,2011,CH ,
THS,NRP,PB1071,T,Y55-64,2011,CH ,2.778
THS,NRP,TOTAL,F,TOTAL,2011,CH ,12.113
THS,NRP,TOTAL,M,TOTAL,2011,CH ,9.997
THS,NRP,TOTAL,T,TOTAL,2011,CH ,22.11
THS,NRP,TOTAL,F,Y15-24,2011,CH ,
THS,NRP,TOTAL,M,Y15-24,2011,CH ,
THS,NRP,TOTAL,T,Y15-24,2011,CH ,
THS,NRP,TOTAL,F,Y25-34,2011,CH ,3.512
THS,NRP,TOTAL,M,Y25-34,2011,CH ,2.227
THS,NRP,TOTAL,T,Y25-34,2011,CH ,5.739
THS,NRP,TOTAL,F,Y35-44,2011,CH ,2.47
THS,NRP,TOTAL,M,Y35-44,2011,CH ,
THS,NRP,TOTAL,T,Y35-44,2011,CH ,4.132
THS,NRP,TOTAL,F,Y45-54,2011,CH ,3.246
THS,NRP,TOTAL,M,Y45-54,2011,CH ,3.561
THS,NRP,TOTAL,T,Y45-54,2011,CH ,6.807
THS,NRP,TOTAL,F,Y55-64,2011,CH ,2.885
THS,NRP,TOTAL,M,Y55-64,2011,CH ,
THS,NRP,TOTAL,T,Y55-64,2011,CH ,4.487
THS,TOTAL,PB1040,F,TOTAL,2011,CH ,520.749
THS,TOTAL,PB1040,M,TOTAL,2011,CH ,403.68
THS,TOTAL,PB1040,T,TOTAL,2011,CH ,924.428
THS,TOTAL,PB1040,F,Y15-24,2011,CH ,68.687
THS,TOTAL,PB1040,M,Y15-24,2011,CH ,55.279
THS,TOTAL,PB1040,T,Y15-24,2011,CH ,123.965
THS,TOTAL,PB1040,F,Y25-34,2011,CH ,59.019
THS,TOTAL,PB1040,M,Y25-34,2011,CH ,47.505
THS,TOTAL,PB1040,T,Y25-34,2011,CH ,106.524
THS,TOTAL,PB1040,F,Y35-44,2011,CH ,84.262
THS,TOTAL,PB1040,M,Y35-44,2011,CH ,70.707
